"System Time","RDTSC","Elapsed Time (sec)","CPU Utilization(%)","CPU Frequency_0(MHz)","Processor Power_0(Watt)","Cumulative Processor Energy_0(Joules)","Cumulative Processor Energy_0(mWh)","IA Power_0(Watt)","Cumulative IA Energy_0(Joules)","Cumulative IA Energy_0(mWh)","Package Temperature_0(C)","Package Hot_0","DRAM Power_0(Watt)","Cumulative DRAM Energy_0(Joules)","Cumulative DRAM Energy_0(mWh)","GT Power_0(Watt)","Cumulative GT Energy_0(Joules)","Cumulative GT Energy_0(mWh)","Package Power Limit_0(Watt)","GT Frequency(MHz)"
"10:05:51:504","1071763640663","  25.799","   0.000","  800","  52.577"," 557.579"," 154.883","   0.184"," 106.954","  29.709"," 75","0","   1.448","  45.075","  12.521","  40.055"," 223.564","  62.101","  47.000"," 1200"
"10:05:51:603","1072010806875","  25.898","   0.000","  800","  52.679"," 562.799"," 156.333","   0.229"," 106.977","  29.716"," 76","0","   1.446","  45.219","  12.561","  40.060"," 227.533","  63.204","  47.000"," 1200"
"10:05:51:706","1072265708150","  26.000","   3.000","  800","  55.176"," 568.438"," 157.899","   1.586"," 107.139","  29.761"," 76","0","   1.632","  45.385","  12.607","  41.075"," 231.731","  64.370","  47.000"," 1200"
"10:05:51:805","1072514484713","  26.100","   0.000","  800","  53.069"," 573.731"," 159.370","   0.187"," 107.157","  29.766"," 75","0","   1.509","  45.536","  12.649","  40.456"," 235.766","  65.491","  47.000"," 1200"
"10:05:51:903","1072757482338","  26.197","   2.000"," 3100","  53.091"," 578.903"," 160.806","   0.943"," 107.249","  29.791"," 76","0","   1.511","  45.683","  12.690","  39.867"," 239.650","  66.569","  47.000"," 1200"
"10:05:52:004","1073010968243","  26.299","   2.000"," 2500","  53.403"," 584.331"," 162.314","   0.934"," 107.344","  29.818"," 76","0","   1.518","  45.837","  12.733","  40.144"," 243.730","  67.703","  47.000"," 1200"
"10:05:52:105","1073261723335","  26.399","   4.000"," 1700","  45.654"," 588.920"," 163.589","   1.303"," 107.475","  29.854"," 73","0","   2.909","  46.130","  12.814","  31.993"," 246.946","  68.596","  47.000"," 1200"
"10:05:52:206","1073513697325","  26.500","   4.000","  800","  41.930"," 593.156"," 164.766","   0.957"," 107.572","  29.881"," 73","0","   2.757","  46.408","  12.891","  28.804"," 249.856","  69.405","  47.000"," 1200"
"10:05:52:307","1073765768825","  26.602","   4.000","  800","  46.247"," 597.830"," 166.064","   1.151"," 107.688","  29.913"," 75","0","   2.820","  46.693","  12.970","  32.566"," 253.147","  70.319","  47.000"," 1200"
"10:05:52:407","1074013853219","  26.701","   4.000"," 2800","  42.247"," 602.032"," 167.231","   1.062"," 107.794","  29.943"," 72","0","   2.757","  46.968","  13.047","  28.862"," 256.018","  71.116","  47.000"," 1200"
"10:05:52:503","1074253650200","  26.797","   4.000"," 1700","  43.322"," 606.197"," 168.388","   0.969"," 107.887","  29.969"," 72","0","   2.692","  47.226","  13.118","  30.049"," 258.907","  71.919","  47.000"," 1200"
"10:05:52:603","1074503817688","  26.897","   3.000","  800","  44.847"," 610.695"," 169.638","   0.898"," 107.977","  29.994"," 75","0","   2.816","  47.509","  13.197","  31.641"," 262.081","  72.800","  47.000"," 1200"
"10:05:52:703","1074753800525","  26.998","   6.000","  800","  49.149"," 615.621"," 171.006","   2.954"," 108.273","  30.076"," 75","0","   2.994","  47.809","  13.280","  33.366"," 265.425","  73.729","  47.000"," 1200"
"10:05:52:803","1075003725700","  27.098","  10.000"," 1700","  47.240"," 620.355"," 172.321","   4.878"," 108.762","  30.212"," 72","0","   3.048","  48.114","  13.365","  29.719"," 268.403","  74.556","  47.000"," 1200"
"10:05:52:904","1075253824085","  27.198","   4.000"," 2800","  41.873"," 624.553"," 173.487","   1.041"," 108.866","  30.241"," 72","0","   2.770","  48.392","  13.442","  28.580"," 271.268","  75.352","  47.000"," 1200"
"10:05:53:004","1075503844216","  27.298","  13.000"," 3500","  24.857"," 627.045"," 174.179","  12.258"," 110.095","  30.582"," 78","0","   2.073","  48.600","  13.500","   0.000"," 271.268","  75.352","  47.000"," 1200"
"10:05:53:104","1075753441615","  27.398","  23.000"," 3500","  32.836"," 630.331"," 175.092","  20.623"," 112.159","  31.155"," 75","0","   1.660","  48.766","  13.546","   0.000"," 271.268","  75.352","  47.000"," 1200"
"10:05:53:204","1076003676725","  27.499","  19.000","  800","  24.813"," 632.820"," 175.783","  14.025"," 113.566","  31.546"," 71","0","   1.828","  48.949","  13.597","   0.021"," 271.271","  75.353","  47.000"," 1150"
"10:05:53:305","1076255226525","  27.600","   0.000","  800","   2.244"," 633.047"," 175.846","   0.079"," 113.574","  31.548"," 69","0","   1.285","  49.079","  13.633","   0.000"," 271.271","  75.353","  47.000"," 1150"
"10:05:53:406","1076506697863","  27.700","   0.000","  800","   1.856"," 633.234"," 175.898","   0.009"," 113.575","  31.548"," 71","0","   1.248","  49.205","  13.668","   0.000"," 271.271","  75.353","  47.000"," 1150"
"10:05:53:507","1076758055838","  27.801","   0.000","  800","   2.262"," 633.462"," 175.962","   0.098"," 113.584","  31.551"," 69","0","   1.280","  49.334","  13.704","   0.000"," 271.271","  75.353","  47.000"," 1150"
"10:05:53:604","1076999370100","  27.898","   0.000"," 1700","   2.199"," 633.674"," 176.021","   0.110"," 113.595","  31.554"," 69","0","   1.278","  49.458","  13.738","   0.000"," 271.271","  75.353","  47.000"," 1150"
"10:05:53:708","1077259027213","  28.002","   3.000","  800","   5.851"," 634.284"," 176.190","   1.032"," 113.703","  31.584"," 68","0","   1.506","  49.614","  13.782","   0.000"," 271.271","  75.353","  47.000"," 1150"
"10:05:53:805","1077501933775","  28.099","   0.000","  800","   1.861"," 634.465"," 176.240","   0.013"," 113.704","  31.584"," 69","0","   1.252","  49.736","  13.816","   0.000"," 271.271","  75.353","  47.000"," 1150"
"10:05:53:908","1077758061890","  28.202","   0.000"," 1700","   1.930"," 634.663"," 176.295","   0.017"," 113.706","  31.585"," 67","0","   1.257","  49.865","  13.851","   0.000"," 271.271","  75.353","  47.000"," 1150"
"10:05:54:007","1078005397780","  28.301","   0.000"," 1700","   1.896"," 634.851"," 176.347","   0.015"," 113.707","  31.585"," 69","0","   1.253","  49.990","  13.886","   0.000"," 271.271","  75.353","  47.000"," 1150"
"10:05:54:108","1078256700938","  28.402","   1.000","  800","   2.434"," 635.096"," 176.416","   0.151"," 113.722","  31.590"," 69","0","   1.296","  50.120","  13.922","   0.000"," 271.271","  75.353","  47.000"," 1150"
"10:05:54:205","1078498849163","  28.499","   0.000","  800","   2.110"," 635.301"," 176.473","   0.048"," 113.727","  31.591"," 68","0","   1.267","  50.243","  13.956","   0.000"," 271.271","  75.353","  47.000"," 1150"
"10:05:54:303","1078743571545","  28.597","   1.000"," 1700","   2.794"," 635.575"," 176.549","   0.253"," 113.752","  31.598"," 68","0","   1.301","  50.371","  13.992","   0.000"," 271.271","  75.353","  47.000"," 1150"
"10:05:54:404","1078994827025","  28.698","   0.000","  800","   2.027"," 635.779"," 176.605","   0.010"," 113.753","  31.598"," 69","0","   1.248","  50.497","  14.027","   0.000"," 271.271","  75.353","  47.000"," 1150"
"10:05:54:504","1079246363575","  28.799","   0.000","  800","   1.923"," 635.973"," 176.659","   0.016"," 113.754","  31.598"," 68","0","   1.256","  50.623","  14.062","   0.000"," 271.271","  75.353","  47.000"," 1150"
"10:05:54:604","1079493811063","  28.898","   0.000","  800","   1.977"," 636.169"," 176.714","   0.009"," 113.755","  31.599"," 68","0","   1.250","  50.747","  14.096","   0.000"," 271.271","  75.353","  47.000"," 1150"
"10:05:54:707","1079751999088","  29.002","   3.000","  800","   5.999"," 636.790"," 176.886","   1.046"," 113.864","  31.629"," 67","0","   1.505","  50.903","  14.140","   0.000"," 271.271","  75.353","  47.000"," 1150"
"10:05:54:806","1079999780488","  29.101","   0.000","  800","   2.055"," 636.995"," 176.943","   0.039"," 113.867","  31.630"," 68","0","   1.267","  51.029","  14.175","   0.000"," 271.271","  75.353","  47.000"," 1150"
"10:05:54:907","1080251471200","  29.202","   0.000","  800","   1.788"," 637.175"," 176.993","   0.007"," 113.868","  31.630"," 67","0","   1.247","  51.155","  14.210","   0.000"," 271.271","  75.353","  47.000"," 1150"
"10:05:55:005","1080495722350","  29.300","   0.000","  800","   2.380"," 637.408"," 177.058","   0.101"," 113.878","  31.633"," 68","0","   1.298","  51.282","  14.245","   0.000"," 271.271","  75.353","  47.000"," 1150"
"10:05:55:108","1080750945400","  29.402","   1.000","  800","   2.364"," 637.650"," 177.125","   0.140"," 113.892","  31.637"," 67","0","   1.285","  51.413","  14.281","   0.000"," 271.271","  75.353","  47.000"," 1150"
"10:05:55:204","1080991205482","  29.498","   5.000"," 3500","   7.252"," 638.348"," 177.319","   2.764"," 114.159","  31.711"," 72","0","   1.405","  51.549","  14.319","   0.007"," 271.271","  75.353","  47.000"," 1050"
"10:05:55:307","1081249359720","  29.602","  12.000"," 3500","  22.927"," 640.721"," 177.978","  10.973"," 115.294","  32.026"," 73","0","   1.521","  51.706","  14.363","   0.000"," 271.271","  75.353","  47.000"," 1050"
"10:05:55:403","1081486619800","  29.697","   4.000"," 1700","  27.771"," 643.363"," 178.712","   3.219"," 115.600","  32.111"," 69","0","   1.424","  51.842","  14.400","  13.890"," 272.592","  75.720","  47.000"," 1000"
"10:05:55:507","1081748315688","  29.802","   1.000","  800","  36.067"," 647.147"," 179.763","   0.471"," 115.650","  32.125"," 71","0","   1.364","  51.985","  14.440","  24.931"," 275.208","  76.447","  47.000"," 1150"
"10:05:55:603","1081987705613","  29.898","   2.000","  800","  43.532"," 651.325"," 180.924","   0.555"," 115.703","  32.140"," 73","0","   1.363","  52.116","  14.477","  32.031"," 278.282","  77.301","  47.000"," 1200"
"10:05:55:708","1082247202500","  30.002","   5.000","  800","  47.428"," 656.260"," 182.294","   2.039"," 115.915","  32.199"," 72","0","   1.473","  52.269","  14.519","  34.180"," 281.838","  78.288","  47.000"," 1200"
"10:05:55:807","1082496452098","  30.102","   7.000"," 3600","  31.895"," 659.447"," 183.180","   5.980"," 116.513","  32.365"," 73","0","   1.402","  52.409","  14.558","  14.538"," 283.291","  78.692","  47.000"," 1200"
"10:05:55:905","1082741022188","  30.200","   8.000","  800","  16.130"," 661.029"," 183.619","   7.288"," 117.227","  32.563"," 71","0","   1.396","  52.546","  14.596","   0.027"," 283.294","  78.693","  47.000"," 1150"
"10:05:56:008","1082995785638","  30.302","   0.000","  800","   1.906"," 661.223"," 183.673","   0.013"," 117.229","  32.564"," 69","0","   1.258","  52.674","  14.632","   0.000"," 283.294","  78.693","  47.000"," 1150"
"10:05:56:108","1083245160813","  30.402","   4.000","  800","   6.237"," 661.847"," 183.846","   1.527"," 117.381","  32.606"," 69","0","   1.388","  52.813","  14.670","   0.000"," 283.294","  78.693","  47.000"," 1150"
"10:05:56:203","1083483720163","  30.498","   0.000","  800","   2.059"," 662.044"," 183.901","   0.038"," 117.385","  32.607"," 68","0","   1.265","  52.934","  14.704","   0.000"," 283.294","  78.693","  47.000"," 1150"
"10:05:56:304","1083735047163","  30.598","   1.000","  800","   2.697"," 662.316"," 183.977","   0.211"," 117.406","  32.613"," 68","0","   1.291","  53.064","  14.740","   0.000"," 283.294","  78.693","  47.000"," 1150"
"10:05:56:405","1083986355900","  30.699","   0.000","  800","   2.101"," 662.527"," 184.035","   0.024"," 117.409","  32.614"," 68","0","   1.250","  53.190","  14.775","   0.000"," 283.294","  78.693","  47.000"," 1150"
"10:05:56:506","1084237818038","  30.800","   0.000","  800","   2.032"," 662.732"," 184.092","   0.015"," 117.410","  32.614"," 70","0","   1.256","  53.317","  14.810","   0.000"," 283.294","  78.693","  47.000"," 1150"
"10:05:56:604","1084482307280","  30.898","   0.000"," 1700","   1.828"," 662.912"," 184.142","   0.012"," 117.412","  32.614"," 67","0","   1.250","  53.439","  14.844","   0.000"," 283.294","  78.693","  47.000"," 1150"
"10:05:56:707","1084739853525","  31.001","   3.000","  800","   6.051"," 663.536"," 184.316","   1.107"," 117.526","  32.646"," 68","0","   1.506","  53.595","  14.887","   0.000"," 283.294","  78.693","  47.000"," 1150"
"10:05:56:808","1084991155563","  31.102","   0.000","  800","   1.940"," 663.732"," 184.370","   0.010"," 117.527","  32.646"," 70","0","   1.252","  53.721","  14.923","   0.000"," 283.294","  78.693","  47.000"," 1150"
"10:05:56:908","1085240875795","  31.202","   0.000"," 1700","   2.223"," 663.954"," 184.432","   0.028"," 117.530","  32.647"," 67","0","   1.252","  53.846","  14.957","   0.000"," 283.294","  78.693","  47.000"," 1150"
"10:05:57:008","1085489970650","  31.302","   0.000","  800","   2.342"," 664.188"," 184.497","   0.098"," 117.539","  32.650"," 68","0","   1.297","  53.976","  14.993","   0.000"," 283.294","  78.693","  47.000"," 1150"
"10:05:57:108","1085739381888","  31.402","   0.000","  800","   2.235"," 664.412"," 184.559","   0.092"," 117.549","  32.652"," 68","0","   1.284","  54.104","  15.029","   0.000"," 283.294","  78.693","  47.000"," 1150"
"10:05:57:208","1085988864600","  31.502","   0.000","  800","   1.940"," 664.606"," 184.613","   0.044"," 117.553","  32.654"," 67","0","   1.253","  54.230","  15.064","   0.000"," 283.294","  78.693","  47.000"," 1150"
"10:05:57:308","1086238241950","  31.602","   1.000","  800","   2.657"," 664.872"," 184.687","   0.220"," 117.575","  32.660"," 67","0","   1.296","  54.359","  15.100","   0.000"," 283.294","  78.693","  47.000"," 1150"
"10:05:57:403","1086476097250","  31.697","   0.000","  800","   1.772"," 665.041"," 184.733","   0.007"," 117.576","  32.660"," 68","0","   1.237","  54.477","  15.133","   0.000"," 283.294","  78.693","  47.000"," 1150"
"10:05:57:503","1086726011563","  31.798","   0.000","  800","   1.898"," 665.231"," 184.786","   0.023"," 117.578","  32.661"," 67","0","   1.263","  54.604","  15.168","   0.000"," 283.294","  78.693","  47.000"," 1150"
"10:05:57:604","1086976491150","  31.898","   0.000","  800","   1.834"," 665.415"," 184.837","   0.008"," 117.579","  32.661"," 67","0","   1.249","  54.729","  15.203","   0.000"," 283.294","  78.693","  47.000"," 1150"
"10:05:57:705","1087228296775","  31.999","   3.000","  800","   5.917"," 666.012"," 185.003","   1.032"," 117.683","  32.690"," 67","0","   1.515","  54.882","  15.245","   0.000"," 283.294","  78.693","  47.000"," 1150"
"10:05:57:805","1087479983988","  32.100","   0.000","  800","   2.001"," 666.214"," 185.059","   0.025"," 117.685","  32.690"," 68","0","   1.266","  55.010","  15.281","   0.000"," 283.294","  78.693","  47.000"," 1150"
"10:05:57:906","1087730616317","  32.200","   4.000"," 3600","   7.104"," 666.928"," 185.258","   2.685"," 117.955","  32.765"," 71","0","   1.398","  55.150","  15.320","   0.007"," 283.295","  78.693","  47.000"," 1100"
"10:05:58:006","1087980385233","  32.301","  12.000"," 3500","  21.822"," 669.113"," 185.865","  10.087"," 118.965","  33.046"," 71","0","   1.485","  55.299","  15.361","   0.000"," 283.295","  78.693","  47.000"," 1100"
"10:05:58:106","1088230111950","  32.401","  10.000","  800","  27.214"," 671.838"," 186.622","   8.130"," 119.779","  33.272"," 69","0","   1.640","  55.463","  15.406","   6.627"," 283.958","  78.877","  47.000"," 1000"
"10:05:58:207","1088480424300","  32.501","   0.000"," 1700","  42.017"," 676.055"," 187.793","   0.270"," 119.806","  33.280"," 71","0","   1.489","  55.613","  15.448","  28.875"," 286.856","  79.682","  47.000"," 1100"
"10:05:58:307","1088730585300","  32.601","   2.000","  800","  54.964"," 681.567"," 189.324","   0.701"," 119.877","  33.299"," 73","0","   1.607","  55.774","  15.493","  40.515"," 290.919","  80.811","  47.000"," 1200"
"10:05:58:407","1088980657800","  32.702","   1.000","  800","  60.424"," 687.625"," 191.007","   0.331"," 119.910","  33.308"," 74","0","   1.673","  55.942","  15.539","  45.602"," 295.492","  82.081","  47.000"," 1200"
"10:05:58:507","1089230801885","  32.802","   1.000"," 1700","  59.457"," 693.588"," 192.663","   0.343"," 119.944","  33.318"," 76","0","   1.678","  56.110","  15.586","  44.834"," 299.988","  83.330","  47.000"," 1200"
"10:05:58:603","1089468410538","  32.897","   0.000","  800","  57.600"," 699.075"," 194.188","   0.274"," 119.970","  33.325"," 77","0","   1.654","  56.268","  15.630","  43.636"," 304.145","  84.485","  47.000"," 1200"
"10:05:58:708","1089729902875","  33.002","   4.000","  800","  63.324"," 705.714"," 196.032","   2.121"," 120.193","  33.387"," 76","0","   2.082","  56.486","  15.691","  46.528"," 309.023","  85.840","  47.000"," 1200"
"10:05:58:805","1089972212675","  33.099","   1.000","  800","  59.427"," 711.487"," 197.635","   0.357"," 120.227","  33.397"," 78","0","   1.897","  56.670","  15.742","  44.822"," 313.377","  87.049","  47.000"," 1200"
"10:05:58:903","1090217570663","  33.197","   0.000","  800","  57.617"," 717.155"," 199.210","   0.269"," 120.254","  33.404"," 75","0","   1.864","  56.853","  15.793","  43.606"," 317.667","  88.241","  47.000"," 1200"
"10:05:59:006","1090474742900","  33.301","   4.000","  800","  52.008"," 722.518"," 200.699","   1.079"," 120.365","  33.435"," 75","0","   2.551","  57.116","  15.866","  37.791"," 321.563","  89.323","  47.000"," 1200"
"10:05:59:105","1090721031413","  33.399","   2.000","  800","  57.055"," 728.152"," 202.264","   1.194"," 120.483","  33.468"," 77","0","   2.529","  57.366","  15.935","  42.381"," 325.748","  90.486","  47.000"," 1200"
"10:05:59:206","1090972267325","  33.500","   1.000","  800","  57.094"," 733.902"," 203.862","   0.278"," 120.511","  33.475"," 76","0","   2.569","  57.625","  16.007","  43.051"," 330.085","  91.690","  47.000"," 1200"
"10:05:59:305","1091219444563","  33.599","   2.000","  800","  54.840"," 739.337"," 205.371","   0.649"," 120.575","  33.493"," 76","0","   2.469","  57.870","  16.075","  41.035"," 334.151","  92.820","  47.000"," 1200"
"10:05:59:405","1091470351275","  33.700","   0.000","  800","  56.567"," 745.027"," 206.952","   0.235"," 120.599","  33.500"," 76","0","   2.519","  58.123","  16.145","  42.685"," 338.445","  94.013","  47.000"," 1200"
"10:05:59:505","1091717935825","  33.799","   0.000","  800","  54.983"," 750.485"," 208.468","   0.266"," 120.625","  33.507"," 77","0","   2.494","  58.371","  16.214","  41.412"," 342.556","  95.154","  47.000"," 1200"
"10:05:59:604","1091964740375","  33.898","   0.000","  800","  55.849"," 756.011"," 210.003","   0.229"," 120.648","  33.513"," 77","0","   2.519","  58.620","  16.283","  42.118"," 346.723","  96.312","  47.000"," 1200"
"10:05:59:705","1092216929038","  33.999","   4.000","  800","  56.892"," 761.764"," 211.601","   2.031"," 120.853","  33.570"," 77","0","   2.708","  58.894","  16.359","  41.643"," 350.934","  97.482","  47.000"," 1200"
"10:05:59:804","1092464812438","  34.098","   1.000","  800","  56.426"," 767.372"," 213.159","   0.306"," 120.884","  33.579"," 77","0","   2.864","  59.178","  16.438","  42.390"," 355.147","  98.652","  47.000"," 1200"
"10:05:59:908","1092723351330","  34.202","   3.000"," 1700","  43.776"," 771.909"," 214.419","   0.820"," 120.969","  33.602"," 76","0","   3.923","  59.585","  16.551","  30.745"," 358.333","  99.537","  47.000"," 1200"
"10:06:00:003","1092960376880","  34.297","   2.000"," 1700","  46.192"," 776.299"," 215.639","   0.375"," 121.004","  33.612"," 74","0","   4.007","  59.966","  16.657","  33.630"," 361.529"," 100.425","  47.000"," 1200"
"10:06:00:103","1093211704713","  34.398","   3.000","  800","  48.144"," 781.150"," 216.986","   1.013"," 121.107","  33.641"," 75","0","   4.194","  60.388","  16.775","  34.808"," 365.037"," 101.399","  47.000"," 1200"
"10:06:00:203","1093458879435","  34.497","   2.000"," 1700","  44.787"," 785.588"," 218.219","   0.482"," 121.154","  33.654"," 74","0","   4.024","  60.787","  16.885","  32.422"," 368.250"," 102.292","  47.000"," 1200"
"10:06:00:303","1093709164700","  34.597","   3.000","  800","  48.159"," 790.421"," 219.561","   0.682"," 121.223","  33.673"," 74","0","   4.131","  61.202","  17.000","  35.126"," 371.774"," 103.271","  47.000"," 1200"
"10:06:00:403","1093959367745","  34.698","   2.000"," 1700","  46.948"," 795.130"," 220.869","   0.447"," 121.268","  33.685"," 76","0","   4.110","  61.614","  17.115","  34.075"," 375.193"," 104.220","  47.000"," 1200"
"10:06:00:504","1094210011310","  34.798","   2.000"," 1700","  46.113"," 799.764"," 222.157","   0.610"," 121.329","  33.702"," 75","0","   4.138","  62.030","  17.230","  33.436"," 378.552"," 105.153","  47.000"," 1200"
"10:06:00:603","1094458611535","  34.898","  13.000"," 3500","  28.892"," 802.644"," 222.957","   7.755"," 122.102","  33.917"," 77","0","   2.340","  62.263","  17.295","   9.661"," 379.515"," 105.421","  47.000"," 1200"
"10:06:00:704","1094709292734","  34.998","  14.000"," 3500","  23.792"," 805.035"," 223.621","  11.984"," 123.306","  34.252"," 77","0","   1.621","  62.426","  17.341","   0.000"," 379.515"," 105.421","  47.000"," 1200"
"10:06:00:804","1094959205542","  35.099","  12.000"," 3600","  21.528"," 807.192"," 224.220","  10.222"," 124.330","  34.536"," 79","0","   1.509","  62.577","  17.383","   0.000"," 379.515"," 105.421","  47.000"," 1200"
"10:06:00:904","1095209186373","  35.199","  12.000"," 3600","  22.105"," 809.407"," 224.835","  10.616"," 125.394","  34.832"," 81","0","   1.585","  62.736","  17.427","   0.000"," 379.515"," 105.421","  47.000"," 1200"
"10:06:01:005","1095459191913","  35.299","  12.000"," 3500","  24.472"," 811.860"," 225.517","  12.316"," 126.629","  35.175"," 81","0","   1.754","  62.912","  17.476","   0.000"," 379.515"," 105.421","  47.000"," 1200"
"10:06:01:105","1095708860794","  35.399","  12.000"," 3600","  23.186"," 814.181"," 226.161","  11.272"," 127.757","  35.488"," 77","0","   1.824","  63.094","  17.526","   0.000"," 379.515"," 105.421","  47.000"," 1200"
"10:06:01:205","1095959444600","  35.500","   9.000","  800","  16.646"," 815.853"," 226.626","   7.409"," 128.502","  35.695"," 71","0","   1.710","  63.266","  17.574","   0.014"," 379.517"," 105.421","  47.000"," 1200"
"10:06:01:306","1096210972063","  35.600","   0.000","  800","   2.179"," 816.073"," 226.687","   0.068"," 128.508","  35.697"," 70","0","   1.279","  63.395","  17.610","   0.000"," 379.517"," 105.421","  47.000"," 1200"
"10:06:01:407","1096462418500","  35.701","   0.000","  800","   1.781"," 816.253"," 226.737","   0.007"," 128.509","  35.697"," 71","0","   1.246","  63.521","  17.645","   0.000"," 379.517"," 105.421","  47.000"," 1200"
"10:06:01:507","1096713594050","  35.802","   0.000","  800","   2.014"," 816.455"," 226.793","   0.019"," 128.511","  35.698"," 69","0","   1.258","  63.647","  17.680","   0.000"," 379.517"," 105.421","  47.000"," 1200"
"10:06:01:604","1096953351025","  35.898","   0.000","  800","   1.902"," 816.638"," 226.844","   0.013"," 128.512","  35.698"," 69","0","   1.253","  63.768","  17.713","   0.000"," 379.517"," 105.421","  47.000"," 1200"
"10:06:01:708","1097212855888","  36.002","   3.000","  800","   5.850"," 817.247"," 227.013","   0.997"," 128.616","  35.727"," 70","0","   1.514","  63.925","  17.757","   0.000"," 379.517"," 105.421","  47.000"," 1200"
"10:06:01:808","1097462255650","  36.102","   0.000","  800","   2.060"," 817.453"," 227.070","   0.018"," 128.618","  35.727"," 70","0","   1.256","  64.051","  17.792","   0.000"," 379.517"," 105.421","  47.000"," 1200"
"10:06:01:908","1097711800975","  36.202","   0.000","  800","   1.794"," 817.632"," 227.120","   0.007"," 128.619","  35.727"," 71","0","   1.248","  64.176","  17.827","   0.000"," 379.517"," 105.421","  47.000"," 1200"
"10:06:02:008","1097961100675","  36.302","   0.000","  800","   1.866"," 817.819"," 227.172","   0.012"," 128.620","  35.728"," 69","0","   1.254","  64.301","  17.861","   0.000"," 379.517"," 105.421","  47.000"," 1200"
"10:06:02:108","1098210529175","  36.402","   3.000","  800","   4.520"," 818.271"," 227.297","   0.918"," 128.711","  35.753"," 69","0","   1.346","  64.436","  17.899","   0.000"," 379.517"," 105.421","  47.000"," 1200"
"10:06:02:203","1098448086100","  36.497","   0.000","  800","   2.210"," 818.481"," 227.356","   0.081"," 128.719","  35.755"," 68","0","   1.266","  64.556","  17.932","   0.000"," 379.517"," 105.421","  47.000"," 1200"
"10:06:02:303","1098698948065","  36.598","   1.000"," 2500","   3.332"," 818.816"," 227.449","   0.359"," 128.755","  35.765"," 69","0","   1.320","  64.689","  17.969","   0.000"," 379.517"," 105.421","  47.000"," 1200"
"10:06:02:404","1098950553400","  36.699","   0.000","  800","   2.201"," 819.038"," 227.511","   0.068"," 128.762","  35.767"," 69","0","   1.266","  64.817","  18.005","   0.000"," 379.517"," 105.421","  47.000"," 1200"
