"System Time","RDTSC","Elapsed Time (sec)","CPU Utilization(%)","CPU Frequency_0(MHz)","Processor Power_0(Watt)","Cumulative Processor Energy_0(Joules)","Cumulative Processor Energy_0(mWh)","IA Power_0(Watt)","Cumulative IA Energy_0(Joules)","Cumulative IA Energy_0(mWh)","Package Temperature_0(C)","Package Hot_0","DRAM Power_0(Watt)","Cumulative DRAM Energy_0(Joules)","Cumulative DRAM Energy_0(mWh)","GT Power_0(Watt)","Cumulative GT Energy_0(Joules)","Cumulative GT Energy_0(mWh)","Package Power Limit_0(Watt)","GT Frequency(MHz)"
"09:04:18:656","2033379654810"," 200.755","   1.000"," 1700","  58.238","3939.583","1094.329","   0.446","2152.032"," 597.787"," 73","0","   2.107"," 328.067","  91.130","  43.798"," 296.868","  82.463","  47.000"," 1200"
"09:04:18:758","2033633897250"," 200.857","   1.000"," 1700","  61.643","3945.867","1096.074","   0.411","2152.073"," 597.798"," 74","0","   2.311"," 328.303","  91.195","  46.183"," 301.576","  83.771","  47.000"," 1200"
"09:04:18:857","2033881300563"," 200.956","   1.000","  800","  58.803","3951.699","1097.694","   0.396","2152.113"," 597.809"," 76","0","   2.197"," 328.521","  91.256","  44.233"," 305.963","  84.990","  47.000"," 1200"
"09:04:18:959","2034133979988"," 201.057","   1.000","  800","  57.850","3957.560","1099.322","   0.356","2152.149"," 597.819"," 75","0","   2.199"," 328.743","  91.318","  43.586"," 310.378","  86.216","  47.000"," 1200"
"09:04:19:055","2034374584325"," 201.154","   1.000","  800","  62.009","3963.541","1100.984","   0.459","2152.193"," 597.831"," 77","0","   2.427"," 328.978","  91.383","  46.476"," 314.862","  87.462","  47.000"," 1200"
"09:04:19:158","2034631509663"," 201.257","   4.000","  800","  52.917","3968.992","1102.498","   1.087","2152.305"," 597.862"," 73","0","   2.364"," 329.221","  91.450","  38.627"," 318.841","  88.567","  47.000"," 1200"
"09:04:19:256","2034876396738"," 201.355","   1.000","  800","  56.716","3974.561","1104.045","   0.336","2152.338"," 597.872"," 75","0","   2.636"," 329.480","  91.522","  42.607"," 323.024","  89.729","  47.000"," 1200"
"09:04:19:357","2035127515880"," 201.456","   1.000"," 1700","  55.351","3980.134","1105.593","   0.335","2152.372"," 597.881"," 77","0","   2.521"," 329.734","  91.593","  41.670"," 327.219","  90.894","  47.000"," 1200"
"09:04:19:457","2035377741925"," 201.556","   4.000","  800","  59.486","3986.101","1107.250","   2.345","2152.607"," 597.946"," 76","0","   2.881"," 330.023","  91.673","  43.307"," 331.564","  92.101","  47.000"," 1200"
"09:04:19:556","2035624663715"," 201.655","   1.000"," 1700","  56.694","3991.714","1108.809","   0.435","2152.650"," 597.958"," 75","0","   2.834"," 330.303","  91.751","  42.544"," 335.776","  93.271","  47.000"," 1200"
"09:04:19:659","2035879942500"," 201.757","   1.000"," 1700","  55.410","3997.385","1110.385","   0.302","2152.681"," 597.967"," 75","0","   2.649"," 330.575","  91.826","  41.710"," 340.045","  94.457","  47.000"," 1200"
"09:04:19:754","2036117501575"," 201.853","   1.000","  800","  56.744","4002.790","1111.886","   0.323","2152.712"," 597.975"," 76","0","   2.918"," 330.852","  91.903","  42.670"," 344.109","  95.586","  47.000"," 1200"
"09:04:19:856","2036373203200"," 201.955","   1.000","  800","  55.294","4008.458","1113.461","   0.285","2152.741"," 597.984"," 76","0","   2.679"," 331.127","  91.980","  41.670"," 348.381","  96.772","  47.000"," 1200"
"09:04:19:954","2036617795075"," 202.053","   1.000","  800","  56.010","4013.951","1114.986","   0.379","2152.778"," 597.994"," 76","0","   2.961"," 331.417","  92.060","  42.032"," 352.502","  97.917","  47.000"," 1200"
"09:04:20:055","2036868224840"," 202.154","   2.000"," 1700","  49.239","4018.894","1116.360","   0.724","2152.851"," 598.014"," 74","0","   3.174"," 331.736","  92.149","  35.459"," 356.063","  98.906","  47.000"," 1200"
"09:04:20:155","2037118549470"," 202.254","   4.000"," 1700","  48.358","4023.748","1117.708","   1.095","2152.961"," 598.045"," 72","0","   4.137"," 332.151","  92.264","  34.665"," 359.542","  99.873","  47.000"," 1200"
"09:04:20:259","2037376266995"," 202.357","   3.000"," 1700","  48.202","4028.728","1119.091","   0.689","2153.032"," 598.064"," 73","0","   4.239"," 332.589","  92.386","  34.791"," 363.136"," 100.871","  47.000"," 1200"
"09:04:20:356","2037620545845"," 202.455","   3.000"," 1700","  45.745","4033.208","1120.336","   0.609","2153.092"," 598.081"," 72","0","   4.054"," 332.986","  92.496","  33.146"," 366.383"," 101.773","  47.000"," 1200"
"09:04:20:456","2037868829063"," 202.555","   7.000","  800","  53.013","4038.486","1121.802","   3.421","2153.432"," 598.176"," 73","0","   4.333"," 333.418","  92.616","  36.769"," 370.043"," 102.790","  47.000"," 1200"
"09:04:20:556","2038119431825"," 202.655","   3.000","  800","  47.917","4043.300","1123.139","   0.575","2153.490"," 598.192"," 75","0","   4.199"," 333.839","  92.733","  34.754"," 373.535"," 103.760","  47.000"," 1200"
"09:04:20:657","2038369889590"," 202.756","   2.000"," 1700","  45.505","4047.869","1124.408","   0.551","2153.545"," 598.207"," 72","0","   4.035"," 334.245","  92.846","  32.862"," 376.835"," 104.676","  47.000"," 1200"
"09:04:20:757","2038619933365"," 202.856","   2.000"," 1700","  48.039","4052.685","1125.746","   0.539","2153.599"," 598.222"," 72","0","   4.166"," 334.662","  92.962","  34.861"," 380.329"," 105.647","  47.000"," 1200"
"09:04:20:856","2038867429182"," 202.955","  11.000"," 3500","  22.054","4054.874","1126.354","   8.826","2154.475"," 598.465"," 83","0","   1.855"," 334.846","  93.013","   1.912"," 380.519"," 105.700","  47.000"," 1200"
"09:04:20:957","2039119382084"," 203.056","  12.000"," 3600","  21.479","4057.043","1126.956","  10.176","2155.503"," 598.751"," 79","0","   1.509"," 334.999","  93.055","   0.000"," 380.519"," 105.700","  47.000"," 1200"
"09:04:21:057","2039368860161"," 203.156","  12.000"," 3500","  21.361","4059.180","1127.550","  10.091","2156.512"," 599.031"," 81","0","   1.501"," 335.149","  93.097","   0.000"," 380.519"," 105.700","  47.000"," 1200"
"09:04:21:158","2039618584710"," 203.256","  15.000"," 3500","  24.566","4061.639","1128.233","  13.072","2157.821"," 599.395"," 79","0","   1.722"," 335.321","  93.145","   0.000"," 380.519"," 105.700","  47.000"," 1200"
"09:04:21:258","2039868368786"," 203.356","  15.000"," 3600","  26.244","4064.268","1128.963","  14.266","2159.250"," 599.792"," 71","0","   1.810"," 335.503","  93.195","   0.000"," 380.519"," 105.700","  47.000"," 1200"
"09:04:21:356","2040114608625"," 203.455","  13.000"," 3300","  22.752","4066.514","1129.587","  10.920","2160.328"," 600.091"," 78","0","   1.827"," 335.683","  93.245","   0.000"," 380.519"," 105.700","  47.000"," 1200"
"09:04:21:458","2040368804213"," 203.557","  11.000","  800","  19.261","4068.477","1130.132","   9.465","2161.292"," 600.359"," 69","0","   1.816"," 335.868","  93.297","   0.013"," 380.520"," 105.700","  47.000"," 1200"
"09:04:21:557","2040614322100"," 203.655","   0.000"," 1700","   2.145","4068.688","1130.191","   0.024","2161.295"," 600.360"," 67","0","   1.284"," 335.994","  93.332","   0.000"," 380.520"," 105.700","  47.000"," 1200"
"09:04:21:654","2040857543663"," 203.753","   0.000","  800","   2.137","4068.896","1130.249","   0.036","2161.298"," 600.361"," 66","0","   1.274"," 336.119","  93.366","   0.000"," 380.520"," 105.700","  47.000"," 1200"
"09:04:21:755","2041109420363"," 203.854","   1.000","  800","   2.285","4069.127","1130.313","   0.077","2161.306"," 600.363"," 66","0","   1.290"," 336.249","  93.402","   0.000"," 380.520"," 105.700","  47.000"," 1200"
"09:04:21:857","2041363560075"," 203.956","   0.000"," 1700","   2.103","4069.341","1130.373","   0.026","2161.309"," 600.364"," 66","0","   1.268"," 336.378","  93.438","   0.000"," 380.520"," 105.700","  47.000"," 1200"
"09:04:21:957","2041611974038"," 204.055","   0.000","  800","   2.182","4069.559","1130.433","   0.060","2161.315"," 600.365"," 65","0","   1.282"," 336.506","  93.474","   0.000"," 380.520"," 105.700","  47.000"," 1200"
"09:04:22:055","2041858283263"," 204.154","   0.000","  800","   2.060","4069.762","1130.489","   0.019","2161.317"," 600.366"," 65","0","   1.270"," 336.631","  93.509","   0.000"," 380.520"," 105.700","  47.000"," 1200"
"09:04:22:154","2042104042315"," 204.253","   1.000"," 1700","   2.925","4070.050","1130.570","   0.293","2161.345"," 600.374"," 66","0","   1.307"," 336.760","  93.544","   0.000"," 380.520"," 105.700","  47.000"," 1200"
"09:04:22:259","2042365722925"," 204.358","   1.000","  800","   2.686","4070.332","1130.648","   0.208","2161.367"," 600.380"," 66","0","   1.334"," 336.900","  93.583","   0.000"," 380.520"," 105.700","  47.000"," 1200"
"09:04:22:357","2042609293700"," 204.455","   0.000"," 1700","   2.175","4070.544","1130.707","   0.043","2161.371"," 600.381"," 65","0","   1.266"," 337.023","  93.618","   0.000"," 380.520"," 105.700","  47.000"," 1200"
"09:04:22:457","2042859652515"," 204.556","   4.000"," 1700","   6.183","4071.165","1130.879","   1.169","2161.489"," 600.414"," 64","0","   1.545"," 337.179","  93.661","   0.000"," 380.520"," 105.700","  47.000"," 1200"
"09:04:22:557","2043108671695"," 204.655","   0.000"," 1700","   2.193","4071.384","1130.940","   0.033","2161.492"," 600.414"," 64","0","   1.284"," 337.307","  93.696","   0.000"," 380.520"," 105.700","  47.000"," 1200"
"09:04:22:658","2043360095895"," 204.756","   0.000"," 1700","   2.222","4071.608","1131.002","   0.036","2161.496"," 600.415"," 64","0","   1.278"," 337.436","  93.732","   0.000"," 380.520"," 105.700","  47.000"," 1200"
"09:04:22:758","2043611698413"," 204.857","   0.000","  800","   2.273","4071.837","1131.066","   0.028","2161.499"," 600.416"," 65","0","   1.296"," 337.566","  93.768","   0.000"," 380.520"," 105.700","  47.000"," 1200"
"09:04:22:857","2043857165663"," 204.956","   0.000","  800","   2.168","4072.051","1131.125","   0.023","2161.501"," 600.417"," 64","0","   1.283"," 337.693","  93.803","   0.000"," 380.520"," 105.700","  47.000"," 1200"
"09:04:22:955","2044102969813"," 205.054","   0.000","  800","   2.291","4072.276","1131.188","   0.055","2161.506"," 600.418"," 64","0","   1.289"," 337.820","  93.839","   0.000"," 380.520"," 105.700","  47.000"," 1200"
"09:04:23:056","2044353209388"," 205.154","   0.000","  800","   1.984","4072.476","1131.243","   0.018","2161.508"," 600.419"," 65","0","   1.267"," 337.947","  93.874","   0.000"," 380.520"," 105.700","  47.000"," 1200"
"09:04:23:157","2044605544775"," 205.256","   2.000","  800","   3.460","4072.826","1131.340","   0.433","2161.552"," 600.431"," 65","0","   1.343"," 338.083","  93.912","   0.000"," 380.520"," 105.700","  47.000"," 1200"
"09:04:23:255","2044850316100"," 205.354","   0.000","  800","   1.982","4073.020","1131.394","   0.019","2161.554"," 600.432"," 66","0","   1.266"," 338.207","  93.946","   0.000"," 380.520"," 105.700","  47.000"," 1200"
"09:04:23:357","2045103768550"," 205.455","   1.000"," 1700","   2.289","4073.253","1131.459","   0.052","2161.559"," 600.433"," 64","0","   1.278"," 338.337","  93.982","   0.000"," 380.520"," 105.700","  47.000"," 1200"
"09:04:23:457","2045353267061"," 205.555","   9.000"," 3500","  11.798","4074.433","1131.787","   4.117","2161.971"," 600.547"," 71","0","   1.682"," 338.505","  94.029","   0.009"," 380.521"," 105.700","  47.000"," 1100"
"09:04:23:556","2045600738013"," 205.655","  13.000","  800","  25.093","4076.923","1132.478","   9.523","2162.916"," 600.810"," 70","0","   1.691"," 338.673","  94.076","   3.921"," 380.910"," 105.808","  47.000"," 1000"
"09:04:23:654","2045845265713"," 205.753","   1.000","  800","  35.709","4080.423","1133.451","   0.235","2162.939"," 600.816"," 70","0","   2.060"," 338.875","  94.132","  24.494"," 383.312"," 106.475","  47.000"," 1100"
"09:04:23:754","2046095290325"," 205.853","   1.000"," 1700","  43.179","4084.752","1134.653","   0.237","2162.962"," 600.823"," 72","0","   2.165"," 339.092","  94.192","  31.981"," 386.518"," 107.366","  47.000"," 1200"
"09:04:23:858","2046353707940"," 205.956","   1.000"," 1700","  48.737","4089.801","1136.056","   0.310","2162.995"," 600.832"," 73","0","   2.072"," 339.306","  94.252","  36.812"," 390.331"," 108.425","  47.000"," 1200"
"09:04:23:955","2046595997470"," 206.054","   1.000"," 1700","  46.986","4094.365","1137.324","   0.211","2163.015"," 600.838"," 73","0","   2.151"," 339.515","  94.310","  35.523"," 393.782"," 109.384","  47.000"," 1200"
"09:04:24:055","2046846516785"," 206.154","   0.000"," 1700","  46.410","4099.027","1138.619","   0.178","2163.033"," 600.842"," 72","0","   2.138"," 339.730","  94.369","  35.089"," 397.307"," 110.363","  47.000"," 1200"
"09:04:24:156","2047096676563"," 206.254","   4.000","  800","  50.189","4104.061","1140.017","   1.271","2163.160"," 600.878"," 73","0","   2.081"," 339.939","  94.427","  37.205"," 401.038"," 111.399","  47.000"," 1200"
"09:04:24:256","2047347039825"," 206.355","   0.000","  800","  46.271","4108.705","1141.307","   0.147","2163.175"," 600.882"," 74","0","   2.159"," 340.155","  94.488","  35.035"," 404.555"," 112.376","  47.000"," 1200"
"09:04:24:356","2047597158025"," 206.455","   1.000"," 1700","  46.632","4113.381","1142.606","   0.336","2163.209"," 600.891"," 74","0","   2.133"," 340.369","  94.547","  35.121"," 408.077"," 113.355","  47.000"," 1200"
"09:04:24:457","2047847259690"," 206.555","   3.000"," 1700","  51.365","4118.532","1144.037","   1.715","2163.381"," 600.939"," 74","0","   2.085"," 340.578","  94.605","  37.759"," 411.863"," 114.406","  47.000"," 1200"
"09:04:24:557","2048097853800"," 206.656","   0.000","  800","  46.714","4123.225","1145.340","   0.141","2163.395"," 600.943"," 74","0","   2.118"," 340.791","  94.664","  35.405"," 415.420"," 115.394","  47.000"," 1200"
"09:04:24:657","2048348263225"," 206.756","   1.000","  800","  46.726","4127.916","1146.643","   0.184","2163.414"," 600.948"," 75","0","   2.145"," 341.007","  94.724","  35.380"," 418.972"," 116.381","  47.000"," 1200"
"09:04:24:758","2048598329725"," 206.856","   0.000"," 1700","  47.312","4132.660","1147.961","   0.202","2163.434"," 600.954"," 75","0","   2.058"," 341.213","  94.781","  35.766"," 422.558"," 117.377","  47.000"," 1200"
"09:04:24:857","2048845911575"," 206.956","   0.000","  800","  47.918","4137.416","1149.282","   0.146","2163.448"," 600.958"," 76","0","   2.016"," 341.413","  94.837","  36.363"," 426.167"," 118.380","  47.000"," 1200"
"09:04:24:959","2049099203563"," 207.057","   1.000","  800","  46.568","4142.145","1150.596","   0.224","2163.471"," 600.964"," 75","0","   2.109"," 341.627","  94.896","  35.222"," 429.744"," 119.373","  47.000"," 1200"
"09:04:25:054","2049337107145"," 207.153","   6.000"," 1700","  49.082","4146.827","1151.896","   1.252","2163.590"," 600.997"," 75","0","   2.060"," 341.824","  94.951","  36.428"," 433.219"," 120.339","  47.000"," 1200"
"09:04:25:157","2049594138235"," 207.256","   2.000"," 1700","  48.592","4151.834","1153.287","   0.663","2163.659"," 601.016"," 75","0","   2.075"," 342.038","  95.010","  36.445"," 436.974"," 121.382","  47.000"," 1200"
"09:04:25:255","2049838114880"," 207.353","   0.000"," 1700","  46.784","4156.410","1154.558","   0.205","2163.679"," 601.022"," 75","0","   1.919"," 342.225","  95.063","  35.459"," 440.443"," 122.345","  47.000"," 1200"
"09:04:25:357","2050092905070"," 207.456","   1.000"," 1700","  47.093","4161.221","1155.895","   0.219","2163.701"," 601.028"," 75","0","   2.072"," 342.437","  95.121","  35.693"," 444.089"," 123.358","  47.000"," 1200"
"09:04:25:454","2050335797575"," 207.553","   4.000","  800","  50.685","4166.157","1157.266","   2.137","2163.909"," 601.086"," 75","0","   2.147"," 342.646","  95.179","  36.954"," 447.688"," 124.358","  47.000"," 1200"
"09:04:25:557","2050591902340"," 207.656","   1.000"," 1700","  46.783","4170.961","1158.600","   0.245","2163.934"," 601.093"," 76","0","   2.066"," 342.858","  95.238","  35.352"," 451.318"," 125.366","  47.000"," 1200"
"09:04:25:657","2050841426350"," 207.756","   0.000","  800","  46.933","4175.656","1159.904","   0.198","2163.954"," 601.098"," 76","0","   2.041"," 343.062","  95.295","  35.476"," 454.867"," 126.352","  47.000"," 1200"
"09:04:25:754","2051083350465"," 207.853","   2.000"," 1700","  45.750","4180.093","1161.137","   0.598","2164.012"," 601.115"," 76","0","   1.815"," 343.238","  95.344","  33.242"," 458.091"," 127.247","  47.000"," 1200"
"09:04:25:857","2051340364425"," 207.956","   3.000","  800","  44.808","4184.710","1162.420","   0.695","2164.084"," 601.134"," 75","0","   1.750"," 343.419","  95.394","  32.376"," 461.427"," 128.174","  47.000"," 1200"
"09:04:25:957","2051588759435"," 208.055","   3.000"," 1700","  45.836","4189.275","1163.688","   0.715","2164.155"," 601.154"," 74","0","   1.787"," 343.597","  95.443","  33.151"," 464.729"," 129.091","  47.000"," 1200"
"09:04:26:057","2051839550635"," 208.156","   2.000"," 1700","  46.214","4193.922","1164.978","   0.620","2164.217"," 601.172"," 74","0","   1.715"," 343.769","  95.491","  33.667"," 468.114"," 130.032","  47.000"," 1200"
"09:04:26:155","2052083063523"," 208.254","  12.000"," 3600","  30.199","4196.870","1165.797","   8.241","2165.022"," 601.395"," 73","0","   1.694"," 343.934","  95.537","   9.839"," 469.074"," 130.298","  47.000"," 1200"
"09:04:26:257","2052337837640"," 208.356","  12.000"," 3600","  22.460","4199.164","1166.435","  10.810","2166.126"," 601.702"," 82","0","   1.392"," 344.077","  95.577","   0.000"," 469.074"," 130.298","  47.000"," 1200"
"09:04:26:357","2052587369592"," 208.456","  13.000"," 3300","  22.810","4201.446","1167.068","  11.232","2167.250"," 602.014"," 81","0","   1.441"," 344.221","  95.617","   0.000"," 469.074"," 130.298","  47.000"," 1200"
"09:04:26:456","2052833522213"," 208.554","   6.000","  800","  10.638","4202.496","1167.360","   4.362","2167.680"," 602.133"," 67","0","   1.653"," 344.384","  95.662","   0.031"," 469.077"," 130.299","  47.000"," 1150"
