"System Time","RDTSC","Elapsed Time (sec)","CPU Utilization(%)","CPU Frequency_0(MHz)","Processor Power_0(Watt)","Cumulative Processor Energy_0(Joules)","Cumulative Processor Energy_0(mWh)","IA Power_0(Watt)","Cumulative IA Energy_0(Joules)","Cumulative IA Energy_0(mWh)","Package Temperature_0(C)","Package Hot_0","DRAM Power_0(Watt)","Cumulative DRAM Energy_0(Joules)","Cumulative DRAM Energy_0(mWh)","GT Power_0(Watt)","Cumulative GT Energy_0(Joules)","Cumulative GT Energy_0(mWh)","Package Power Limit_0(Watt)","GT Frequency(MHz)"
"10:02:13:207","527281730163","  13.012","  12.000"," 3600","  23.676"," 140.436","  39.010","  11.019","  53.585","  14.885"," 69","0","   2.158","  17.975","   4.993","   0.000","   0.003","   0.001","  47.000","  750"
"10:02:13:307","527531175198","  13.112","  12.000"," 3500","  23.665"," 142.802","  39.667","  11.068","  54.692","  15.192"," 71","0","   2.127","  18.187","   5.052","   0.000","   0.003","   0.001","  47.000","  750"
"10:02:13:407","527780580123","  13.212","  12.000"," 3600","  23.935"," 145.196","  40.332","  11.179","  55.810","  15.503"," 71","0","   2.162","  18.404","   5.112","   0.000","   0.003","   0.001","  47.000","  750"
"10:02:13:503","528018454402","  13.308","  12.000"," 3500","  23.859"," 147.471","  40.964","  11.127","  56.871","  15.797"," 71","0","   2.169","  18.610","   5.170","   0.000","   0.003","   0.001","  47.000","  750"
"10:02:13:604","528269600310","  13.409","   4.000"," 1700","   8.458"," 148.323","  41.201","   2.935","  57.166","  15.880"," 64","0","   1.514","  18.763","   5.212","   0.000","   0.003","   0.001","  47.000","  750"
"10:02:13:708","528529343638","  13.513","   2.000","  800","   3.805"," 148.719","  41.311","   0.462","  57.214","  15.893"," 63","0","   1.369","  18.905","   5.252","   0.000","   0.003","   0.001","  47.000","  750"
"10:02:13:803","528766447100","  13.608","   0.000","  800","   1.850"," 148.895","  41.360","   0.009","  57.215","  15.893"," 63","0","   1.247","  19.024","   5.284","   0.000","   0.003","   0.001","  47.000","  750"
"10:02:13:904","529018116125","  13.709","   0.000","  800","   1.841"," 149.081","  41.411","   0.011","  57.216","  15.893"," 63","0","   1.253","  19.150","   5.320","   0.000","   0.003","   0.001","  47.000","  750"
"10:02:14:008","529277494338","  13.813","   0.000","  800","   1.960"," 149.284","  41.468","   0.034","  57.220","  15.894"," 62","0","   1.258","  19.281","   5.356","   0.000","   0.003","   0.001","  47.000","  750"
"10:02:14:105","529520335375","  13.910","   1.000"," 1700","   2.494"," 149.527","  41.535","   0.115","  57.231","  15.898"," 63","0","   1.299","  19.408","   5.391","   0.000","   0.003","   0.001","  47.000","  750"
"10:02:14:206","529771819288","  14.011","   0.000","  800","   1.887"," 149.718","  41.588","   0.035","  57.235","  15.899"," 63","0","   1.254","  19.534","   5.426","   0.000","   0.003","   0.001","  47.000","  750"
"10:02:14:307","530023560960","  14.112","   0.000"," 1700","   1.878"," 149.907","  41.641","   0.013","  57.236","  15.899"," 63","0","   1.256","  19.661","   5.461","   0.000","   0.003","   0.001","  47.000","  750"
"10:02:14:408","530275076063","  14.213","   0.000","  800","   1.847"," 150.094","  41.693","   0.010","  57.237","  15.899"," 63","0","   1.254","  19.787","   5.496","   0.000","   0.003","   0.001","  47.000","  750"
"10:02:14:503","530512884240","  14.308","   3.000"," 3500","   5.737"," 150.641","  41.845","   1.833","  57.412","  15.948"," 63","0","   1.283","  19.910","   5.530","   0.000","   0.003","   0.001","  47.000","  750"
"10:02:14:603","530763517340","  14.408","   1.000"," 1700","   3.412"," 150.983","  41.940","   0.319","  57.444","  15.957"," 62","0","   1.307","  20.041","   5.567","   0.000","   0.003","   0.001","  47.000","  750"
"10:02:14:704","531014475338","  14.509","   2.000","  800","   3.965"," 151.382","  42.051","   0.463","  57.490","  15.970"," 63","0","   1.396","  20.181","   5.606","   0.000","   0.003","   0.001","  47.000","  750"
"10:02:14:808","531272940300","  14.613","   0.000","  800","   1.854"," 151.574","  42.104","   0.016","  57.492","  15.970"," 62","0","   1.252","  20.311","   5.642","   0.000","   0.003","   0.001","  47.000","  750"
"10:02:14:908","531522427438","  14.713","   0.000","  800","   2.026"," 151.777","  42.160","   0.010","  57.493","  15.970"," 63","0","   1.253","  20.437","   5.677","   0.000","   0.003","   0.001","  47.000","  750"
"10:02:15:008","531771719700","  14.813","   0.000","  800","   2.158"," 151.993","  42.220","   0.085","  57.502","  15.973"," 61","0","   1.292","  20.566","   5.713","   0.000","   0.003","   0.001","  47.000","  750"
"10:02:15:103","532008744765","  14.908","   1.000"," 1700","   2.562"," 152.236","  42.288","   0.207","  57.521","  15.978"," 62","0","   1.292","  20.688","   5.747","   0.000","   0.003","   0.001","  47.000","  750"
"10:02:15:204","532260408425","  15.009","   0.000","  800","   2.025"," 152.440","  42.345","   0.047","  57.526","  15.979"," 62","0","   1.267","  20.816","   5.782","   0.000","   0.003","   0.001","  47.000","  750"
"10:02:15:304","532512084125","  15.109","   0.000","  800","   1.862"," 152.628","  42.397","   0.010","  57.527","  15.980"," 61","0","   1.252","  20.943","   5.817","   0.000","   0.003","   0.001","  47.000","  750"
"10:02:15:405","532763542913","  15.210","   0.000","  800","   1.903"," 152.820","  42.450","   0.014","  57.528","  15.980"," 63","0","   1.261","  21.070","   5.853","   0.000","   0.003","   0.001","  47.000","  750"
"10:02:15:506","533014572900","  15.311","   0.000"," 1700","   1.874"," 153.009","  42.502","   0.015","  57.530","  15.981"," 63","0","   1.243","  21.195","   5.887","   0.000","   0.003","   0.001","  47.000","  750"
"10:02:15:606","533264756604","  15.411","  11.000"," 3300","  17.486"," 154.763","  42.990","   7.960","  58.328","  16.202"," 64","0","   1.409","  21.336","   5.927","   0.000","   0.003","   0.001","  47.000","  750"
"10:02:15:706","533514428293","  15.511","  13.000"," 3500","  24.362"," 157.201","  43.667","  12.656","  59.595","  16.554"," 68","0","   1.469","  21.483","   5.968","   0.000","   0.003","   0.001","  47.000","  750"
"10:02:15:804","533757247898","  15.609","  25.000"," 3600","  33.550"," 160.468","  44.574","  21.120","  61.651","  17.125"," 71","0","   1.642","  21.643","   6.012","   0.000","   0.003","   0.001","  47.000","  750"
"10:02:15:905","534010497751","  15.710","  14.000"," 3500","  25.868"," 163.094","  45.304","  13.900","  63.063","  17.517"," 72","0","   1.441","  21.789","   6.053","   0.000","   0.003","   0.001","  47.000","  750"
"10:02:16:007","534264547538","  15.812","   9.000","  800","  16.195"," 164.744","  45.762","   7.405","  63.817","  17.727"," 64","0","   1.426","  21.935","   6.093","   0.000","   0.003","   0.001","  47.000","  750"
"10:02:16:102","534502434665","  15.907","   1.000"," 2500","   3.267"," 165.055","  45.849","   0.327","  63.848","  17.736"," 64","0","   1.307","  22.059","   6.128","   0.000","   0.003","   0.001","  47.000","  750"
"10:02:16:208","534764784713","  16.013","   2.000","  800","   4.535"," 165.532","  45.981","   1.003","  63.954","  17.765"," 64","0","   1.343","  22.201","   6.167","   0.000","   0.003","   0.001","  47.000","  750"
"10:02:16:308","535014624560","  16.113","   0.000"," 1700","   1.980"," 165.731","  46.036","   0.027","  63.956","  17.766"," 63","0","   1.261","  22.327","   6.202","   0.000","   0.003","   0.001","  47.000","  750"
"10:02:16:408","535263644213","  16.213","   0.000","  800","   1.853"," 165.916","  46.088","   0.014","  63.958","  17.766"," 63","0","   1.256","  22.452","   6.237","   0.000","   0.003","   0.001","  47.000","  750"
"10:02:16:505","535505279913","  16.309","   0.000","  800","   1.893"," 166.099","  46.139","   0.016","  63.959","  17.766"," 61","0","   1.258","  22.574","   6.271","   0.000","   0.003","   0.001","  47.000","  750"
"10:02:16:604","535752263110","  16.409","   3.000"," 1700","   3.424"," 166.438","  46.233","   0.423","  64.001","  17.778"," 62","0","   1.336","  22.707","   6.307","   0.000","   0.003","   0.001","  47.000","  750"
"10:02:16:708","536011914550","  16.513","   2.000","  800","   3.786"," 166.832","  46.342","   0.450","  64.048","  17.791"," 63","0","   1.370","  22.849","   6.347","   0.000","   0.003","   0.001","  47.000","  750"
"10:02:16:803","536249154150","  16.608","   0.000","  800","   1.863"," 167.009","  46.391","   0.015","  64.050","  17.792"," 62","0","   1.256","  22.969","   6.380","   0.000","   0.003","   0.001","  47.000","  750"
"10:02:16:908","536510828638","  16.713","   0.000","  800","   2.313"," 167.252","  46.459","   0.111","  64.061","  17.795"," 62","0","   1.290","  23.104","   6.418","   0.000","   0.003","   0.001","  47.000","  750"
"10:02:17:004","536751940713","  16.809","   0.000","  800","   2.101"," 167.455","  46.515","   0.016","  64.063","  17.795"," 64","0","   1.257","  23.226","   6.452","   0.000","   0.003","   0.001","  47.000","  750"
"10:02:17:107","537009181665","  16.912","  21.000"," 1700","  16.077"," 169.113","  46.976","   7.821","  64.869","  18.019"," 64","0","   1.524","  23.383","   6.495","   0.000","   0.003","   0.001","  47.000","  750"
"10:02:17:208","537258874200","  17.013","  24.000","  800","   9.542"," 170.068","  47.241","   2.377","  65.107","  18.085"," 63","0","   1.400","  23.523","   6.534","   0.000","   0.003","   0.001","  47.000","  750"
"10:02:17:305","537501638481","  17.110","  28.000"," 2500","  12.128"," 171.249","  47.569","   4.017","  65.498","  18.194"," 63","0","   1.473","  23.666","   6.574","   0.000","   0.003","   0.001","  47.000","  750"
"10:02:17:405","537751274795","  17.210","  29.000"," 1700","  12.512"," 172.501","  47.917","   4.203","  65.919","  18.311"," 64","0","   1.448","  23.811","   6.614","   0.000","   0.003","   0.001","  47.000","  750"
"10:02:17:505","538000936665","  17.310","  31.000"," 1700","  16.004"," 174.103","  48.362","   7.218","  66.642","  18.512"," 64","0","   1.476","  23.959","   6.655","   0.000","   0.003","   0.001","  47.000","  750"
"10:02:17:604","538246633945","  17.409","  27.000"," 2500","  15.353"," 175.615","  48.782","   6.430","  67.275","  18.687"," 64","0","   1.530","  24.110","   6.697","   0.000","   0.003","   0.001","  47.000","  750"
"10:02:17:705","538500333065","  17.510","  26.000"," 1700","  17.348"," 177.380","  49.272","   7.654","  68.053","  18.904"," 64","0","   1.583","  24.271","   6.742","   0.000","   0.003","   0.001","  47.000","  750"
"10:02:17:805","538749848822","  17.610","  28.000"," 3500","  23.085"," 179.689","  49.914","  12.337","  69.288","  19.247"," 65","0","   1.582","  24.429","   6.786","   0.000","   0.003","   0.001","  47.000","  750"
"10:02:17:905","538999653960","  17.710","  22.000"," 1700","  27.604"," 182.454","  50.682","  16.140","  70.904","  19.696"," 65","0","   1.758","  24.605","   6.835","   0.000","   0.003","   0.001","  47.000","  750"
"10:02:18:006","539249479716","  17.811","  19.000"," 3500","  20.102"," 184.467","  51.241","  10.350","  71.941","  19.984"," 68","0","   1.624","  24.768","   6.880","   0.000","   0.003","   0.001","  47.000","  750"
"10:02:18:106","539499327772","  17.911","  25.000"," 2800","  33.139"," 187.787","  52.163","  20.282","  73.973","  20.548"," 66","0","   1.742","  24.942","   6.928","   0.000","   0.003","   0.001","  47.000","  750"
"10:02:18:206","539749224894","  18.011","  13.000"," 3600","  22.600"," 190.051","  52.792","  10.913","  75.066","  20.852"," 72","0","   1.472","  25.090","   6.969","   0.000","   0.003","   0.001","  47.000","  750"
"10:02:18:306","539999126384","  18.111","  14.000"," 3500","  24.853"," 192.541","  53.484","  12.973","  76.366","  21.213"," 72","0","   1.524","  25.242","   7.012","   0.000","   0.003","   0.001","  47.000","  750"
"10:02:18:406","540249075946","  18.211","  13.000"," 3600","  22.740"," 194.820","  54.117","  11.099","  77.478","  21.522"," 72","0","   2.064","  25.449","   7.069","   0.000","   0.003","   0.001","  47.000","  750"
"10:02:18:507","540498887025","  18.312","  13.000"," 3500","  24.176"," 197.242","  54.789","  11.320","  78.612","  21.837"," 67","0","   1.790","  25.628","   7.119","   0.000","   0.003","   0.001","  47.000","  750"
"10:02:18:603","540740292794","  18.408","  13.000"," 3500","  22.881"," 199.456","  55.404","  10.226","  79.601","  22.111"," 66","0","   1.747","  25.798","   7.166","   0.000","   0.003","   0.001","  47.000","  750"
"10:02:18:707","540998500578","  18.512","  13.000"," 3500","  24.190"," 201.960","  56.100","  10.906","  80.730","  22.425"," 67","0","   1.886","  25.993","   7.220","   0.000","   0.003","   0.001","  47.000","  750"
"10:02:18:807","541248100748","  18.612","  12.000"," 3600","  23.256"," 204.288","  56.747","  10.135","  81.745","  22.707"," 67","0","   1.710","  26.164","   7.268","   0.000","   0.003","   0.001","  47.000","  750"
"10:02:18:907","541497652098","  18.712","  12.000"," 3600","  22.296"," 206.518","  57.366","   9.501","  82.695","  22.971"," 68","0","   1.743","  26.338","   7.316","   0.000","   0.003","   0.001","  47.000","  750"
"10:02:19:007","541747168409","  18.812","  12.000"," 3600","  22.689"," 208.788","  57.997","   9.901","  83.686","  23.246"," 68","0","   1.813","  26.520","   7.367","   0.000","   0.003","   0.001","  47.000","  750"
"10:02:19:107","541996909450","  18.912","  13.000"," 3600","  24.248"," 211.216","  58.671","  11.229","  84.810","  23.558"," 68","0","   1.768","  26.697","   7.416","   0.000","   0.003","   0.001","  47.000","  750"
"10:02:19:207","542246806834","  19.012","  12.000"," 3500","  22.239"," 213.444","  59.290","   9.627","  85.775","  23.826"," 66","0","   1.797","  26.877","   7.466","   0.000","   0.003","   0.001","  47.000","  750"
"10:02:19:308","542496893113","  19.113","   1.000","  800","   3.362"," 213.781","  59.384","   0.532","  85.828","  23.841"," 63","0","   1.331","  27.010","   7.503","   0.000","   0.003","   0.001","  47.000","  750"
"10:02:19:408","542746321550","  19.213","   0.000","  800","   1.840"," 213.965","  59.435","   0.008","  85.829","  23.841"," 63","0","   1.251","  27.135","   7.538","   0.000","   0.003","   0.001","  47.000","  750"
"10:02:19:507","542994979525","  19.312","   0.000","  800","   1.837"," 214.148","  59.486","   0.007","  85.829","  23.842"," 63","0","   1.252","  27.260","   7.572","   0.000","   0.003","   0.001","  47.000","  750"
"10:02:19:604","543234973970","  19.409","   0.000"," 1700","   2.263"," 214.366","  59.546","   0.091","  85.838","  23.844"," 63","0","   1.283","  27.384","   7.607","   0.000","   0.003","   0.001","  47.000","  750"
"10:02:19:708","543494575800","  19.513","   2.000","  800","   3.801"," 214.762","  59.656","   0.454","  85.885","  23.857"," 62","0","   1.376","  27.527","   7.646","   0.000","   0.003","   0.001","  47.000","  750"
"10:02:19:808","543744010975","  19.613","   0.000","  800","   1.911"," 214.953","  59.709","   0.027","  85.888","  23.858"," 61","0","   1.257","  27.653","   7.681","   0.000","   0.003","   0.001","  47.000","  750"
"10:02:19:903","543981137710","  19.708","   0.000"," 1700","   1.857"," 215.129","  59.758","   0.010","  85.889","  23.858"," 61","0","   1.253","  27.772","   7.714","   0.000","   0.003","   0.001","  47.000","  750"
"10:02:20:008","544242857625","  19.813","   0.000","  800","   1.841"," 215.322","  59.812","   0.011","  85.890","  23.858"," 61","0","   1.253","  27.903","   7.751","   0.000","   0.003","   0.001","  47.000","  750"
"10:02:20:104","544483897505","  19.909","   1.000"," 1700","   2.572"," 215.571","  59.881","   0.163","  85.906","  23.863"," 62","0","   1.295","  28.028","   7.786","   0.000","   0.003","   0.001","  47.000","  750"
"10:02:20:205","544735457388","  20.010","   0.000","  800","   2.184"," 215.791","  59.942","   0.051","  85.911","  23.864"," 61","0","   1.260","  28.155","   7.821","   0.000","   0.003","   0.001","  47.000","  750"
"10:02:20:306","544987135825","  20.111","   0.000","  800","   1.917"," 215.985","  59.996","   0.019","  85.913","  23.865"," 62","0","   1.261","  28.283","   7.856","   0.000","   0.003","   0.001","  47.000","  750"
"10:02:20:407","545238709500","  20.212","   0.000","  800","   1.872"," 216.173","  60.048","   0.019","  85.915","  23.865"," 62","0","   1.254","  28.409","   7.891","   0.000","   0.003","   0.001","  47.000","  750"
